index,para_name,W_in,W_out,lambda_center_nm,T_list2_center,valid,status,basic_mat_path
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
NaN,,NaN,NaN,NaN,NaN,0,,
